TRIP_NO,route_index,mean_distance,median_distance,max_distance,inlier_ratio,num_routes
TRIP_445053,4,437.0514723754017,116.98343364892743,2429.1604370779373,0.43333333333333335,6
TRIP_445076,0,232.02250088787045,100.15359352797319,1751.822988829528,0.46808510638297873,6
TRIP_445157,5,628.1842680402464,223.11928960482953,2096.9751594392346,0.3333333333333333,6
TRIP_445178,3,542.3352501779001,244.4337902674567,3388.19102227631,0.32558139534883723,6
TRIP_445247,0,163.38523188493974,73.40759180036872,1873.7065663864666,0.6923076923076923,6
TRIP_445274,0,115.35570899963852,90.61158746021971,835.2758523952602,0.54,6
TRIP_445297,2,310.6720524011576,108.88375003858924,2272.052538728163,0.41509433962264153,6
TRIP_445322,0,160.26807521425417,63.45697836040196,2026.2754880914085,0.6391752577319587,6
TRIP_445368,0,226.7855477483745,94.82449338908876,2666.6127397999817,0.5365853658536586,6
TRIP_445443,5,874.2483150701853,354.840217232791,3495.886567776091,0.16363636363636364,6
TRIP_445485,0,203.0373554990904,88.11138620612803,1873.7065663864666,0.5507246376811594,6
TRIP_445507,2,178.37437564409046,84.7186795326136,1873.7065663864666,0.6,6
TRIP_445571,2,338.9268967273948,32.93498154872803,3420.575700033235,0.625,6
TRIP_445597,3,555.0589379906698,172.44954676971162,3478.9800576611733,0.37333333333333335,6
TRIP_445654,1,291.4358457863424,235.59039762135626,1913.7306676556707,0.3055555555555556,6
TRIP_445679,0,374.34614474260394,100.11094571466063,3400.380876905497,0.4909090909090909,6
TRIP_445714,3,401.00715912784074,51.31106449104513,3015.2966426742837,0.6451612903225806,6
TRIP_445718,0,405.17494266263697,125.76912701800568,3029.7532837033905,0.39215686274509803,6
TRIP_445758,3,437.87838947528934,119.60909529048165,2281.960275524315,0.4117647058823529,6
TRIP_445894,0,296.0049541316848,84.0984167127398,2193.1802718591107,0.5777777777777777,6
TRIP_445926,3,438.9672809074673,92.11819158488481,2633.7511297770393,0.504950495049505,6
TRIP_445980,1,303.49682181342837,109.3914500336821,3482.037737870764,0.5,6
TRIP_446015,3,339.53276715754816,111.89249067439833,3951.422956687159,0.48936170212765956,6
TRIP_446043,2,277.6957393020053,68.18381150574322,3319.004994886136,0.625,6
TRIP_446098,3,366.011802069306,124.59567032003592,3468.837887361981,0.42857142857142855,6
TRIP_446128,5,221.2899018180848,91.96588832699337,2025.9674458028614,0.6031746031746031,6
TRIP_446289,0,201.20685378083314,97.36802954332676,2269.3367693147015,0.5111111111111111,6
TRIP_446423,2,1604.8251157387147,1271.1153430788636,6009.536005261953,0.16842105263157894,6
TRIP_446426,0,961.2015353548603,289.2552641301844,3133.1375427199964,0.2682926829268293,6
TRIP_446524,0,1258.6989362231984,266.50874590367255,4989.45649651434,0.425,6
TRIP_446534,0,1242.4160742431357,75.7845628396826,7924.183386191208,0.5897435897435898,6
TRIP_446566,5,670.1917576260722,145.0241421992528,4585.948474982134,0.38666666666666666,6
TRIP_446588,0,299.19327638549737,94.46792189472211,3520.1591864367533,0.5102040816326531,6
TRIP_446609,1,278.08591871068995,139.70530142532584,1253.715025535257,0.3780487804878049,6
TRIP_446612,0,150.61074318170157,69.45887532386588,1954.214379160875,0.6617647058823529,6
TRIP_446633,0,208.01046461988892,49.27988002163672,3468.622253709411,0.640625,6
TRIP_446650,2,1859.2382615956642,795.8907633938702,6605.588569005569,0.15714285714285714,6
TRIP_446652,0,353.4430680735373,111.28745905685815,3099.445444917915,0.4868421052631579,6
TRIP_446670,0,2633.8782417321136,1393.1439565936334,6163.395145440471,0.16666666666666666,5
TRIP_446782,0,244.61742498318208,94.41697788392193,1734.8326476715351,0.5333333333333333,6
TRIP_446803,2,1079.3350237070688,70.74609838843877,7428.710401522466,0.5625,6
TRIP_446903,2,107.6019219565873,67.57640028121139,754.5632792465109,0.6777777777777778,6
TRIP_446954,5,177.85836474200124,60.09563533961468,2044.9763039775457,0.5384615384615384,6
TRIP_447001,0,275.3585011955623,119.64757971333492,3030.0058812759653,0.4852941176470588,6
TRIP_447029,0,300.1494135481267,134.08445682166945,1979.8598896115682,0.4426229508196721,6
TRIP_447112,4,738.4471983763036,112.3195186850377,9869.5792398503,0.4339622641509434,6
TRIP_447173,0,293.75806983027644,94.45654729704347,3266.7886432782307,0.5116279069767442,6
TRIP_447177,0,168.66936855758135,66.00845297917516,2716.273821822709,0.635593220338983,6
TRIP_447195,0,210.87775266222755,94.74810668753808,1913.7306676556707,0.5147058823529411,6
TRIP_447221,1,1752.0464104695982,284.80427442373013,6194.358957158864,0.3508771929824561,6
TRIP_447272,2,219.77099220253925,40.274891254546375,3337.6255399697548,0.7666666666666667,6
TRIP_447297,4,524.7899541898122,247.03226033183776,3670.5675762475043,0.25,6
TRIP_447438,0,303.1624547220172,105.37024611256417,2534.1417246882393,0.4864864864864865,6
TRIP_447501,3,505.2456901211289,235.0838100303198,3565.315002348304,0.46,6
TRIP_447563,1,242.57990145146397,95.19679405128349,1883.277409128939,0.53125,6
TRIP_447588,1,538.2335045468461,117.64443798551318,2543.137899857708,0.4444444444444444,6
TRIP_447620,0,469.54784475843746,149.64233907981338,4521.948287847442,0.40476190476190477,6
TRIP_447662,4,877.1053347075299,213.8973774568259,4446.77001568108,0.3877551020408163,6
TRIP_447692,5,125.87570630811388,62.21133970547414,517.6110066775913,0.5882352941176471,6
TRIP_447724,3,323.3577751382076,124.63684259755549,3500.318524030315,0.4473684210526316,6
TRIP_447727,1,106.81648543924594,50.965449578893605,860.0476134737261,0.7105263157894737,4
TRIP_447729,2,127.73594859191259,93.72523003936146,846.4305319872853,0.532258064516129,6
TRIP_447761,4,359.27267397078526,106.92012961371029,3243.870593833923,0.49019607843137253,6
TRIP_447803,5,514.6280799291516,112.01974367129381,3385.6179558710623,0.4782608695652174,6
TRIP_447804,0,782.9234807374953,95.38090658593688,5488.383087712829,0.5357142857142857,6
TRIP_447825,1,472.40682892094947,170.55250141369322,3190.8108726502196,0.3902439024390244,6
TRIP_447839,0,363.93873523387936,87.34631577573758,3495.886567776091,0.5714285714285714,6
TRIP_447906,3,343.896871040651,102.82793342719854,2179.79152657932,0.4482758620689655,6
TRIP_447923,5,4946.9037726935985,1009.6593075901776,17700.60473805942,0.2558139534883721,6
TRIP_447927,0,189.35314642764237,62.03940050618918,2354.281819632438,0.6075949367088608,6
TRIP_447953,3,230.92271153114038,62.73007640008245,3319.004994886136,0.6753246753246753,6
TRIP_447969,5,276.5653615099961,52.07976628147335,5250.629344040023,0.6582278481012658,6
TRIP_447975,2,312.218371196591,110.28426020802809,3420.575700033235,0.4838709677419355,6
TRIP_448005,4,5608.286850556487,3055.481201215708,16344.11812477104,0.20161290322580644,6
TRIP_448115,2,714.1127304410574,123.81445028843777,3544.5005359195115,0.42592592592592593,6
TRIP_448224,3,112.60334936235294,57.81219925311333,540.443601743812,0.6808510638297872,6
TRIP_448247,1,359.81594978485236,80.90172209401142,3511.0101692097182,0.5882352941176471,6
TRIP_448249,0,653.3565135393571,539.0656056363676,2472.4247035525327,0.3442622950819672,6
TRIP_448308,1,230.76253432690297,134.86687695483894,4126.954140727878,0.45454545454545453,6
TRIP_448329,1,306.87570233596404,106.00162116747575,3501.4722709438597,0.4186046511627907,6
TRIP_448337,5,68.2430062695311,29.765684930313505,579.9693941379794,0.8688524590163934,6
TRIP_448340,0,238.7682182318603,76.05544341568066,4077.126918667151,0.575,6
TRIP_448350,5,221.711120161645,70.84910639308978,3178.014702128256,0.5846153846153846,6
TRIP_448430,0,284.7259619836025,76.11203388620251,1913.7306676556707,0.64,6
TRIP_448488,2,725.4634960703229,135.97274117908114,5249.551881918703,0.3611111111111111,6
TRIP_448521,0,206.8516655618664,62.86231227195211,1954.214379160875,0.6533333333333333,6
TRIP_448534,1,183.5256820646422,98.88979772728537,1061.7793373188274,0.6111111111111112,6
TRIP_448631,2,550.4647104263618,141.30380307228555,3867.2787605684866,0.41379310344827586,6
TRIP_448694,0,2172.2416146374226,322.74904003281847,12571.528026902093,0.375,6
TRIP_448696,1,153.33055519971956,41.05392283734833,1873.7065663864666,0.68,6
TRIP_448703,0,269.8255949715602,160.04806079761858,743.5581393290845,0.37142857142857144,6
TRIP_448714,2,160.4590862332181,59.91773791493896,1648.5271246148345,0.6533333333333333,6
TRIP_448796,4,301.2546994467534,122.96041255393696,3268.2151567778974,0.43902439024390244,6
TRIP_448945,3,955.6076815717156,515.7198828040487,5148.515266969754,0.2727272727272727,6
TRIP_448963,5,1666.3145054224144,291.0959962097087,11091.457789089533,0.30851063829787234,6
TRIP_449041,0,288.75112147683564,76.24089486865458,3544.5005359195115,0.6521739130434783,6
TRIP_449102,0,1375.533118177647,363.88444106668163,13123.066455803108,0.2647058823529412,6
TRIP_449135,0,344.5246049047896,115.96281204697377,2316.5431618324587,0.45454545454545453,6
TRIP_449177,0,144.76609793092575,53.619421934033426,1496.3454278756988,0.625,6
TRIP_449180,0,261.46975475402945,113.43605835688678,1873.7065663864666,0.4444444444444444,6
TRIP_449212,5,344.85250091872433,82.85832725460703,3511.0101692097182,0.5862068965517241,6
TRIP_449265,2,376.9186606828565,69.67178820029645,3468.837887361981,0.5609756097560976,6
TRIP_449290,1,961.297705217079,437.258000763758,5148.515266969754,0.2361111111111111,6
TRIP_449300,0,757.3454095721941,126.60994446631689,3626.893400065993,0.37168141592920356,6
TRIP_449313,4,274.7789084935537,70.70502626915423,3324.150893199123,0.5974025974025974,6
TRIP_449368,1,626.0496926696802,57.14973020625724,3434.474352935867,0.6923076923076923,4
TRIP_449448,0,1563.5724931726736,265.31399764253024,5118.541398595401,0.31666666666666665,6
TRIP_449494,0,326.212105295456,68.34400053889959,3511.1709325655133,0.6575342465753424,6
TRIP_449507,5,2014.008280828452,1501.8542945427514,6641.6330520930815,0.17475728155339806,6
TRIP_449560,0,253.57389619628142,43.340521630901115,3434.474352935867,0.7428571428571429,6
TRIP_449725,5,879.2481517223242,269.826512284929,5126.718954691558,0.21739130434782608,6
TRIP_449745,2,344.264906119439,32.151757305184056,2917.930214374093,0.6458333333333334,6
TRIP_449779,3,293.44328662294754,105.31173484538934,6837.533211663695,0.4262295081967213,6
TRIP_449840,0,614.4887833613087,139.1143298704176,4838.931746905096,0.4246575342465753,6
TRIP_449850,0,529.4230971332936,409.2893345620811,2278.8355488070492,0.288135593220339,6
TRIP_449864,1,211.6553575172693,113.60286640912966,2666.6127397999817,0.38666666666666666,6
TRIP_449905,0,50.079636386123795,22.251404392236267,277.4162291479099,0.8596491228070176,6
TRIP_449911,0,149.8194767049458,81.99965866729573,1566.4908885937703,0.5862068965517241,6
TRIP_450054,3,364.523604628548,180.05110754885666,3444.043469593477,0.2923076923076923,6
TRIP_450078,0,754.7527333736494,54.89619233720594,3324.150893199123,0.6956521739130435,2
TRIP_450083,1,368.0271804473727,120.22457044085309,2696.4136429211826,0.43859649122807015,6
TRIP_450088,2,748.9412258919272,287.0216765361379,2983.9128872760666,0.375,6
TRIP_450096,3,56.20793132934757,59.13034403805912,107.79246959118869,0.9230769230769231,6
TRIP_450116,4,700.1845567546144,74.09647854646079,4757.271715110671,0.5606060606060606,6
TRIP_450219,0,306.9249458175462,111.54588809003288,2228.1968709818634,0.48936170212765956,6
TRIP_450224,0,257.42688442719697,53.17695270968357,3516.9349019451524,0.7142857142857143,6
TRIP_450257,0,389.1408367016984,147.24720644815355,2175.936356898967,0.39285714285714285,6
TRIP_450261,0,141.042692931297,65.81878174522606,1913.7306676556707,0.5833333333333334,6
TRIP_450278,0,309.7041169621006,102.37835766400741,3495.886567776091,0.4576271186440678,6
TRIP_450300,5,4630.499234306671,1166.6802582492335,17160.09231486349,0.2711864406779661,6
TRIP_450316,0,412.27201901967175,68.76272849907551,3029.9886606776313,0.6153846153846154,6
TRIP_450363,1,215.71374423692032,79.89709465366604,1954.214379160875,0.5531914893617021,6
TRIP_450381,0,534.757328377472,97.3234642016416,3492.7088110668114,0.5277777777777778,4
TRIP_450548,2,343.1839623003719,70.33922484044547,3482.57990341332,0.6538461538461539,6
TRIP_450557,1,115.00104089811457,60.563972854073015,2023.989630856686,0.675,6
TRIP_450595,0,185.7835219395199,52.90907058062256,4455.471628331037,0.6804123711340206,6
TRIP_450621,5,2010.8135557949608,419.5635788521091,8988.013006656389,0.2692307692307692,6
TRIP_450652,3,191.81011038981276,87.98391077191752,2139.931066939721,0.635593220338983,6
TRIP_450668,0,303.5183902648013,125.79477489091566,3047.0873148657547,0.43902439024390244,6
TRIP_450732,0,417.56521288888797,291.5092769615796,2305.5509265548876,0.3333333333333333,6
TRIP_450886,2,1865.4654521354762,1247.9705346935257,6651.658911640029,0.19696969696969696,6
TRIP_450897,5,464.74731258889665,88.0087169291687,1480.825510753552,0.52,6
TRIP_450921,4,355.2744276514417,108.86291588164521,3010.8138411773125,0.4634146341463415,6
TRIP_450924,1,533.4859105634007,210.43726604171945,4128.920761547901,0.35106382978723405,6
TRIP_451065,0,200.4244387489751,57.87320324431616,3501.4722709438597,0.6666666666666666,6
TRIP_451076,5,372.32572924088277,70.91587015577615,6835.598538872176,0.5614035087719298,6
TRIP_451165,2,3802.0856953335833,3951.6958785090583,10268.980241734485,0.12295081967213115,6
TRIP_451234,4,3688.434615768672,872.4640930291736,14139.602810082739,0.24175824175824176,6
TRIP_451245,5,3961.4947675853073,1080.755551114551,16018.776171356543,0.30158730158730157,6
TRIP_451318,0,213.25674302381273,63.00881334031489,3456.64315158616,0.7027027027027027,6
TRIP_451330,4,4026.0999159365574,719.8784947520359,17566.032556450456,0.21951219512195122,6
TRIP_451335,5,268.9695746154276,93.40276503313366,3520.1591864367533,0.5636363636363636,6
TRIP_451340,2,741.5383688258762,392.1614393196279,2523.7164740418534,0.3055555555555556,6
TRIP_451352,2,893.894176622984,205.70015289419356,4878.152245650849,0.40425531914893614,6
TRIP_451421,4,224.1875526221267,59.281914310813725,2134.1169160276017,0.6666666666666666,6
TRIP_451425,0,393.5677172600692,103.36511620626945,3059.927247809003,0.35526315789473684,6
TRIP_451543,2,273.1271050359045,286.63994005516554,994.4444003841907,0.3770491803278688,6
TRIP_451548,3,263.5720527184948,95.2745579645802,2030.1416149111767,0.5121951219512195,6
TRIP_451593,0,245.5595958150284,67.41598414315361,2038.4901222334167,0.5465116279069767,6
TRIP_451637,0,55.45826325725869,35.15027405289485,266.46810368207514,0.8333333333333334,6
TRIP_451676,2,450.90266526235024,81.0920090332167,2216.000548574449,0.5227272727272727,6
TRIP_451677,3,271.6712800386463,90.77888782816703,2666.6127397999817,0.5604395604395604,6
TRIP_451760,3,1614.7478010527002,502.3857408446363,6738.6805432229985,0.1686746987951807,6
TRIP_451773,0,262.65262030442545,105.53992951079042,3433.420833594776,0.46774193548387094,6
TRIP_451814,0,245.83641100090347,145.00472703734383,2092.2896968906193,0.4,6
TRIP_451840,5,320.4028329432983,121.69563272269104,2737.1189957698775,0.4166666666666667,6
TRIP_451852,3,140.90963420864563,74.30627156307895,1680.3134927751712,0.5866666666666667,6
TRIP_451949,5,264.19896502668576,92.9643539447531,3448.2358336765965,0.5420560747663551,6
TRIP_452037,3,314.05712932348507,102.9909996203271,2221.7426492310533,0.48484848484848486,6
TRIP_452071,0,188.73231635146738,76.12935576156184,1963.1227690481662,0.6,6
TRIP_452103,2,224.72219778048674,80.34194178033118,2004.100723401678,0.5948275862068966,6
TRIP_452142,2,431.1109739781151,67.3369717902637,4384.763116720572,0.6695652173913044,6
TRIP_452216,4,1419.6411710716116,304.9189225020009,5850.552767619312,0.25,6
TRIP_452267,1,200.02194259819032,56.46523326103515,2326.390502682307,0.6346153846153846,6
TRIP_452393,0,421.23147217279944,103.52777735183977,4350.080863086963,0.45555555555555555,6
TRIP_452415,0,353.1728145077983,100.13810146535094,2716.301568311017,0.48484848484848486,6
TRIP_452421,4,330.1182356490349,45.16242851510281,3520.1591864367533,0.6727272727272727,6
TRIP_452557,0,369.78813708625484,112.08212334217802,2805.3764289965466,0.48,6
TRIP_452581,2,493.7293306995341,60.333423687118234,1322.5851575496677,0.6363636363636364,4
TRIP_452682,0,777.4831004921643,238.72814442555085,12793.09497841475,0.38235294117647056,6
TRIP_452686,3,141.7222623941828,99.75350257734402,570.8669794313132,0.55,4
TRIP_452717,2,498.7500167960437,89.972847899404,3420.575700033235,0.5495495495495496,6
TRIP_452727,2,1677.3653612800435,780.9727924959178,5591.237291578493,0.1794871794871795,6
TRIP_452752,0,231.8479143493783,99.57873397990724,1149.0904601182765,0.5106382978723404,6
TRIP_452796,1,7587.1382602714575,1151.1012462039844,24419.419449564,0.27472527472527475,6
TRIP_452800,0,861.019926411492,1086.941802336205,2282.164360283442,0.16666666666666666,6
TRIP_452806,3,5531.557419270334,785.8229257677767,19133.272186990915,0.2835820895522388,6
TRIP_452833,3,733.9842092122913,194.39315104216968,3482.57990341332,0.44,6
TRIP_452880,4,619.2172211127,157.75733199002119,2901.8865142506493,0.3880597014925373,6
TRIP_452883,4,271.56049759061887,101.98959501599913,2666.6127397999817,0.4883720930232558,6
TRIP_452922,0,161.38712923810655,69.78957364281715,1873.7065663864666,0.603448275862069,6
TRIP_452959,1,151.12411582021758,62.87722810876602,2788.882965566827,0.6111111111111112,6
TRIP_453023,3,302.5648552907267,90.30771114824144,2286.658385692348,0.5432098765432098,6
TRIP_453086,0,361.3438879958657,129.02089225409927,3544.5005359195115,0.4090909090909091,6
